row_type,entity_id,slug,family_id,deployment_class_id,profile_path,source_path,source_schema_version,provenance_status
model_deployment,ministral-3-14b:6,ministral-3-14b,ministral-3,6,models/ministral-3-14b/6/profile.json,data/generated/pages/models/ministral-3-14b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-14b:7,ministral-3-14b,ministral-3,7,models/ministral-3-14b/7/profile.json,data/generated/pages/models/ministral-3-14b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,ministral-3-3b,ministral-3-3b,ministral-3,,models/ministral-3-3b/model.json,data/generated/pages/models/ministral-3-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,ministral-3-3b:3,ministral-3-3b,ministral-3,3,models/ministral-3-3b/3/profile.json,data/generated/pages/models/ministral-3-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-3b:4,ministral-3-3b,ministral-3,4,models/ministral-3-3b/4/profile.json,data/generated/pages/models/ministral-3-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-3b:5,ministral-3-3b,ministral-3,5,models/ministral-3-3b/5/profile.json,data/generated/pages/models/ministral-3-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-3b:6,ministral-3-3b,ministral-3,6,models/ministral-3-3b/6/profile.json,data/generated/pages/models/ministral-3-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-3b:7,ministral-3-3b,ministral-3,7,models/ministral-3-3b/7/profile.json,data/generated/pages/models/ministral-3-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,ministral-3-8b,ministral-3-8b,ministral-3,,models/ministral-3-8b/model.json,data/generated/pages/models/ministral-3-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,ministral-3-8b:3,ministral-3-8b,ministral-3,3,models/ministral-3-8b/3/profile.json,data/generated/pages/models/ministral-3-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-8b:4,ministral-3-8b,ministral-3,4,models/ministral-3-8b/4/profile.json,data/generated/pages/models/ministral-3-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-8b:5,ministral-3-8b,ministral-3,5,models/ministral-3-8b/5/profile.json,data/generated/pages/models/ministral-3-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-8b:6,ministral-3-8b,ministral-3,6,models/ministral-3-8b/6/profile.json,data/generated/pages/models/ministral-3-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-8b:7,ministral-3-8b,ministral-3,7,models/ministral-3-8b/7/profile.json,data/generated/pages/models/ministral-3-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-7b,mistral-7b,mistral,,models/mistral-7b/model.json,data/generated/pages/models/mistral-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-7b:3,mistral-7b,mistral,3,models/mistral-7b/3/profile.json,data/generated/pages/models/mistral-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-7b:4,mistral-7b,mistral,4,models/mistral-7b/4/profile.json,data/generated/pages/models/mistral-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-7b:5,mistral-7b,mistral,5,models/mistral-7b/5/profile.json,data/generated/pages/models/mistral-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-7b:6,mistral-7b,mistral,6,models/mistral-7b/6/profile.json,data/generated/pages/models/mistral-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-7b:7,mistral-7b,mistral,7,models/mistral-7b/7/profile.json,data/generated/pages/models/mistral-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-large-123b,mistral-large-123b,mistral-large,,models/mistral-large-123b/model.json,data/generated/pages/models/mistral-large-123b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-large-123b:3,mistral-large-123b,mistral-large,3,models/mistral-large-123b/3/profile.json,data/generated/pages/models/mistral-large-123b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-123b:4,mistral-large-123b,mistral-large,4,models/mistral-large-123b/4/profile.json,data/generated/pages/models/mistral-large-123b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-123b:5,mistral-large-123b,mistral-large,5,models/mistral-large-123b/5/profile.json,data/generated/pages/models/mistral-large-123b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-123b:6,mistral-large-123b,mistral-large,6,models/mistral-large-123b/6/profile.json,data/generated/pages/models/mistral-large-123b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-123b:7,mistral-large-123b,mistral-large,7,models/mistral-large-123b/7/profile.json,data/generated/pages/models/mistral-large-123b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-large-3-675b,mistral-large-3-675b,mistral-large-3,,models/mistral-large-3-675b/model.json,data/generated/pages/models/mistral-large-3-675b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-large-3-675b:3,mistral-large-3-675b,mistral-large-3,3,models/mistral-large-3-675b/3/profile.json,data/generated/pages/models/mistral-large-3-675b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-3-675b:4,mistral-large-3-675b,mistral-large-3,4,models/mistral-large-3-675b/4/profile.json,data/generated/pages/models/mistral-large-3-675b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-3-675b:5,mistral-large-3-675b,mistral-large-3,5,models/mistral-large-3-675b/5/profile.json,data/generated/pages/models/mistral-large-3-675b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-3-675b:6,mistral-large-3-675b,mistral-large-3,6,models/mistral-large-3-675b/6/profile.json,data/generated/pages/models/mistral-large-3-675b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-large-3-675b:7,mistral-large-3-675b,mistral-large-3,7,models/mistral-large-3-675b/7/profile.json,data/generated/pages/models/mistral-large-3-675b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-medium-3.5-128b,mistral-medium-3-5-128b,mistral-medium-3.5,,models/mistral-medium-3-5-128b/model.json,data/generated/pages/models/mistral-medium-3-5-128b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-medium-3.5-128b:3,mistral-medium-3-5-128b,mistral-medium-3.5,3,models/mistral-medium-3-5-128b/3/profile.json,data/generated/pages/models/mistral-medium-3-5-128b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-medium-3.5-128b:4,mistral-medium-3-5-128b,mistral-medium-3.5,4,models/mistral-medium-3-5-128b/4/profile.json,data/generated/pages/models/mistral-medium-3-5-128b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-medium-3.5-128b:5,mistral-medium-3-5-128b,mistral-medium-3.5,5,models/mistral-medium-3-5-128b/5/profile.json,data/generated/pages/models/mistral-medium-3-5-128b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-medium-3.5-128b:6,mistral-medium-3-5-128b,mistral-medium-3.5,6,models/mistral-medium-3-5-128b/6/profile.json,data/generated/pages/models/mistral-medium-3-5-128b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-medium-3.5-128b:7,mistral-medium-3-5-128b,mistral-medium-3.5,7,models/mistral-medium-3-5-128b/7/profile.json,data/generated/pages/models/mistral-medium-3-5-128b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-nemo-12b,mistral-nemo-12b,mistral-nemo,,models/mistral-nemo-12b/model.json,data/generated/pages/models/mistral-nemo-12b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-nemo-12b:3,mistral-nemo-12b,mistral-nemo,3,models/mistral-nemo-12b/3/profile.json,data/generated/pages/models/mistral-nemo-12b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-nemo-12b:4,mistral-nemo-12b,mistral-nemo,4,models/mistral-nemo-12b/4/profile.json,data/generated/pages/models/mistral-nemo-12b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-nemo-12b:5,mistral-nemo-12b,mistral-nemo,5,models/mistral-nemo-12b/5/profile.json,data/generated/pages/models/mistral-nemo-12b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-nemo-12b:6,mistral-nemo-12b,mistral-nemo,6,models/mistral-nemo-12b/6/profile.json,data/generated/pages/models/mistral-nemo-12b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-nemo-12b:7,mistral-nemo-12b,mistral-nemo,7,models/mistral-nemo-12b/7/profile.json,data/generated/pages/models/mistral-nemo-12b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-openorca-7b,mistral-openorca-7b,mistral-openorca,,models/mistral-openorca-7b/model.json,data/generated/pages/models/mistral-openorca-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-openorca-7b:3,mistral-openorca-7b,mistral-openorca,3,models/mistral-openorca-7b/3/profile.json,data/generated/pages/models/mistral-openorca-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-openorca-7b:4,mistral-openorca-7b,mistral-openorca,4,models/mistral-openorca-7b/4/profile.json,data/generated/pages/models/mistral-openorca-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-openorca-7b:5,mistral-openorca-7b,mistral-openorca,5,models/mistral-openorca-7b/5/profile.json,data/generated/pages/models/mistral-openorca-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-openorca-7b:6,mistral-openorca-7b,mistral-openorca,6,models/mistral-openorca-7b/6/profile.json,data/generated/pages/models/mistral-openorca-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-openorca-7b:7,mistral-openorca-7b,mistral-openorca,7,models/mistral-openorca-7b/7/profile.json,data/generated/pages/models/mistral-openorca-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-small-22b,mistral-small-22b,mistral-small,,models/mistral-small-22b/model.json,data/generated/pages/models/mistral-small-22b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-small-22b:3,mistral-small-22b,mistral-small,3,models/mistral-small-22b/3/profile.json,data/generated/pages/models/mistral-small-22b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-22b:4,mistral-small-22b,mistral-small,4,models/mistral-small-22b/4/profile.json,data/generated/pages/models/mistral-small-22b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-22b:5,mistral-small-22b,mistral-small,5,models/mistral-small-22b/5/profile.json,data/generated/pages/models/mistral-small-22b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-22b:6,mistral-small-22b,mistral-small,6,models/mistral-small-22b/6/profile.json,data/generated/pages/models/mistral-small-22b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-22b:7,mistral-small-22b,mistral-small,7,models/mistral-small-22b/7/profile.json,data/generated/pages/models/mistral-small-22b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-small-24b,mistral-small-24b,mistral-small,,models/mistral-small-24b/model.json,data/generated/pages/models/mistral-small-24b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-small-24b:3,mistral-small-24b,mistral-small,3,models/mistral-small-24b/3/profile.json,data/generated/pages/models/mistral-small-24b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-24b:4,mistral-small-24b,mistral-small,4,models/mistral-small-24b/4/profile.json,data/generated/pages/models/mistral-small-24b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-24b:5,mistral-small-24b,mistral-small,5,models/mistral-small-24b/5/profile.json,data/generated/pages/models/mistral-small-24b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-24b:6,mistral-small-24b,mistral-small,6,models/mistral-small-24b/6/profile.json,data/generated/pages/models/mistral-small-24b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small-24b:7,mistral-small-24b,mistral-small,7,models/mistral-small-24b/7/profile.json,data/generated/pages/models/mistral-small-24b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-small3.1-24b,mistral-small3-1-24b,mistral-small3.1,,models/mistral-small3-1-24b/model.json,data/generated/pages/models/mistral-small3-1-24b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.1-24b:3,mistral-small3-1-24b,mistral-small3.1,3,models/mistral-small3-1-24b/3/profile.json,data/generated/pages/models/mistral-small3-1-24b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.1-24b:4,mistral-small3-1-24b,mistral-small3.1,4,models/mistral-small3-1-24b/4/profile.json,data/generated/pages/models/mistral-small3-1-24b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.1-24b:5,mistral-small3-1-24b,mistral-small3.1,5,models/mistral-small3-1-24b/5/profile.json,data/generated/pages/models/mistral-small3-1-24b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.1-24b:6,mistral-small3-1-24b,mistral-small3.1,6,models/mistral-small3-1-24b/6/profile.json,data/generated/pages/models/mistral-small3-1-24b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.1-24b:7,mistral-small3-1-24b,mistral-small3.1,7,models/mistral-small3-1-24b/7/profile.json,data/generated/pages/models/mistral-small3-1-24b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistral-small3.2-24b,mistral-small3-2-24b,mistral-small3.2,,models/mistral-small3-2-24b/model.json,data/generated/pages/models/mistral-small3-2-24b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.2-24b:3,mistral-small3-2-24b,mistral-small3.2,3,models/mistral-small3-2-24b/3/profile.json,data/generated/pages/models/mistral-small3-2-24b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.2-24b:4,mistral-small3-2-24b,mistral-small3.2,4,models/mistral-small3-2-24b/4/profile.json,data/generated/pages/models/mistral-small3-2-24b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.2-24b:5,mistral-small3-2-24b,mistral-small3.2,5,models/mistral-small3-2-24b/5/profile.json,data/generated/pages/models/mistral-small3-2-24b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.2-24b:6,mistral-small3-2-24b,mistral-small3.2,6,models/mistral-small3-2-24b/6/profile.json,data/generated/pages/models/mistral-small3-2-24b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistral-small3.2-24b:7,mistral-small3-2-24b,mistral-small3.2,7,models/mistral-small3-2-24b/7/profile.json,data/generated/pages/models/mistral-small3-2-24b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mistrallite-7b,mistrallite-7b,mistrallite,,models/mistrallite-7b/model.json,data/generated/pages/models/mistrallite-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mistrallite-7b:3,mistrallite-7b,mistrallite,3,models/mistrallite-7b/3/profile.json,data/generated/pages/models/mistrallite-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistrallite-7b:4,mistrallite-7b,mistrallite,4,models/mistrallite-7b/4/profile.json,data/generated/pages/models/mistrallite-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistrallite-7b:5,mistrallite-7b,mistrallite,5,models/mistrallite-7b/5/profile.json,data/generated/pages/models/mistrallite-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistrallite-7b:6,mistrallite-7b,mistrallite,6,models/mistrallite-7b/6/profile.json,data/generated/pages/models/mistrallite-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mistrallite-7b:7,mistrallite-7b,mistrallite,7,models/mistrallite-7b/7/profile.json,data/generated/pages/models/mistrallite-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mixtral,mixtral,mixtral,,models/mixtral/model.json,data/generated/pages/models/mixtral/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mixtral:3,mixtral,mixtral,3,models/mixtral/3/profile.json,data/generated/pages/models/mixtral/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mixtral:4,mixtral,mixtral,4,models/mixtral/4/profile.json,data/generated/pages/models/mixtral/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mixtral:5,mixtral,mixtral,5,models/mixtral/5/profile.json,data/generated/pages/models/mixtral/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mixtral:6,mixtral,mixtral,6,models/mixtral/6/profile.json,data/generated/pages/models/mixtral/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mixtral:7,mixtral,mixtral,7,models/mixtral/7/profile.json,data/generated/pages/models/mixtral/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
